latitude,longitude,link_length_km,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,all_hgvs,all_motor_vehicles,road_name
51.47385037,-0.16309576,0.2,120.0,133.0,2167.0,459.0,447.0,153.0,3358.0,A3031
51.47758967,-0.16471683,0.9,336.5,278.0,4642.5,6.5,935.0,24.5,5886.0,A3031
51.48293245,-0.16709477,0.2,336.5,278.0,4642.5,6.5,935.0,24.5,5886.0,A3031
51.47802102,-0.12941728,3.2,1090.0,808.5,6234.0,560.5,1833.5,586.0,10022.5,A3036
51.48550087,-0.1247902,0.3,1559.0,1650.5,14865.5,783.5,5105.0,817.0,23221.5,A3036
51.49041359,-0.12271599,0.9,2103.5,1091.5,6220.0,422.0,2182.0,377.5,10293.0,A3036
51.4978102,-0.11852214,0.8,1105.5,799.0,4863.5,679.5,1547.5,223.5,8113.5,A3036
51.445156,-0.49654717,2.5,58.0,124.5,7061.5,41.0,1311.5,308.5,8847.5,A3044
51.45979932,-0.49392129,0.6,151.0,265.0,14971.0,87.0,2782.0,655.0,18760.0,A3044
51.46294341,-0.49367384,0.2,151.0,265.0,14971.0,87.0,2782.0,655.0,18760.0,A3044
51.46499965,-0.49274236,0.6,5.5,149.0,10317.5,34.5,1753.5,1354.5,13609.5,A3044
51.46818091,-0.49188889,1.9,24.0,114.0,9794.0,43.5,2041.0,1114.0,13106.0,A3044
51.48949427,-0.47465003,2.2,50.5,95.0,5126.0,161.5,921.0,210.0,6513.0,A3044
50.38976815,-4.16777616,2.0,47.0,84.5,5248.0,198.5,610.5,50.5,6192.0,A3064
50.40508153,-4.16847506,2.0,74.5,303.0,9383.5,22.5,1320.5,255.5,11285.0,A3064
50.80008267,-2.74137344,7.4,5.0,25.5,2909.5,23.5,652.5,99.0,3710.5,A3066
50.80966568,-2.7404607000000003,0.5,10.5,52.5,3284.0,35.5,946.5,119.5,4439.0,A3066
50.84190114,-2.77555482,7.0,2.5,30.5,2009.5,9.0,487.5,71.5,2608.5,A3066
50.86438324,-2.76868097,0.9,2.5,31.0,2010.5,9.0,488.0,71.5,2609.0,A3066
51.41854622,-0.41373328,2.7,94.0,121.0,7913.0,24.5,1179.5,288.5,9526.5,A308
51.42024859,-0.4266184,0.9,149.5,284.0,13136.5,93.0,2397.0,425.0,16335.5,A308
51.42806198,-0.47554568,5.4,10.0,153.0,10565.0,18.5,2072.0,579.5,13388.5,A308
51.43212073,-0.50936132,0.5,39.0,40.0,4088.5,259.0,458.0,45.0,4889.5,A308
51.4327505,-0.51221804,0.3,161.0,103.0,7740.0,109.0,1017.5,71.0,9041.0,A308
51.43289881,-0.51753608,0.4,333.5,102.5,9644.5,171.0,1104.5,34.0,11056.5,A308
51.43315078,-0.51968585,1.5,176.5,143.5,8697.0,31.0,1223.5,80.0,10175.5,A308
51.43567899,-0.50491502,0.7,155.5,125.0,6164.5,117.5,806.5,95.5,7308.5,A308
51.43624631,-0.53561308,0.6,14.0,257.0,20005.5,38.0,3137.0,828.0,24265.0,A30
51.43907599,-0.49071819,3.4,109.0,235.0,11707.5,151.5,2530.5,401.5,15026.5,A30
51.43926026,-0.50510025,2.6,13.0,180.5,13800.0,7.5,2842.5,745.5,17576.0,A30
51.43968067,-0.53268316,0.5,14.0,257.0,20005.5,38.0,3137.0,828.0,24265.0,A30
51.44292333,-0.53024819,0.6,14.0,257.0,20005.5,38.0,3137.0,828.0,24265.0,A30
51.44784434,-0.45216378,0.9,68.5,134.0,9512.0,93.5,1422.5,394.5,11557.5,A30
51.45109315,-0.44556316,0.6,90.5,203.5,18313.0,190.5,2971.5,816.5,22495.0,A30
51.46805858,-0.41777583,3.1,90.5,203.5,18313.0,190.5,2971.5,816.5,22495.0,A30
51.47104146,-0.40828497,0.5,90.5,203.5,18313.0,190.5,2971.5,816.5,22495.0,A30
51.46802337,-0.50416048,1.6,21.0,149.0,13670.5,77.0,2678.0,1454.5,18028.5,A3113
51.45416074,-0.40746164,0.7,192.0,242.0,10958.0,523.5,1844.0,359.0,13927.0,A312
51.46271675,-0.41508144,2.0,100.5,185.0,9920.5,416.5,2094.0,569.5,13185.5,A312
51.49018122,-0.41124841,1.9,54.5,243.0,17599.0,121.0,3567.0,1076.0,22606.0,A312
51.49497322,-0.40985732,0.9,1.5,290.0,20683.0,102.5,4172.5,1264.0,26512.0,A312
51.49916066,-0.40897683,0.3,112.5,319.0,22703.5,106.0,4300.5,830.5,28260.5,A312
51.45592466,-0.41819538,2.8,81.5,89.0,6596.0,105.0,1196.5,140.0,8127.0,A315
51.45810571,-0.40660464,0.5,26.5,101.5,3205.0,182.0,398.5,449.5,4336.0,A315
51.42020491,-0.41669614,0.4,53.0,250.0,10764.0,40.0,2136.0,373.0,13564.0,A316
51.42159441,-0.41305245,0.5,26.5,625.0,26909.5,100.5,5341.0,933.5,33910.0,A316
51.50378499,-0.11539423,0.5,617.5,779.5,5489.0,658.0,1439.0,204.5,8569.5,A3200
51.5046706,-0.09230266,0.4,1674.5,580.0,4199.0,443.5,1331.0,216.0,6769.5,A3200
51.50559628,-0.09946885,0.7,699.0,504.0,4969.0,294.0,1750.5,397.5,7914.5,A3200
51.50673843,-0.10893195,0.4,1036.0,653.0,3800.5,168.0,959.0,220.5,5801.0,A3200
51.50716228,-0.10621969999999999,0.3,1043.5,615.0,5448.5,188.5,1489.0,290.0,8031.5,A3200
51.50202147,-0.09529501,0.3,651.0,711.5,5091.0,109.0,1726.5,564.5,8203.0,A3201
51.49827583,-0.11112639999999999,0.4,455.0,681.0,3781.5,932.5,989.0,210.5,6595.0,A3202
51.4985235,-0.10696681,0.4,192.0,543.0,4323.5,919.5,1387.0,315.5,7489.0,A3202
51.49893118,-0.10159030000000001,0.3,735.0,449.5,3219.5,155.0,1449.0,373.5,5646.5,A3202
51.49919252,-0.09829449,0.2,474.5,439.5,3047.5,199.5,1525.0,125.5,5337.5,A3202
51.49438384,-0.12187579,0.1,1604.0,893.0,7475.5,837.5,2468.0,463.5,12136.5,A3203
51.49456588,-0.12369789,0.2,1604.0,893.0,7475.5,837.5,2468.0,463.5,12136.5,A3203
51.49585364,-0.11428073,0.7,594.0,424.5,5205.0,468.5,1896.5,270.0,8265.0,A3203
51.49719875,-0.10846241,0.3,755.0,383.5,3390.0,390.0,1546.0,269.0,5978.5,A3203
51.49823065,-0.10553821,0.3,1134.5,11.0,9.5,196.0,22.5,0.5,239.5,A3203
51.48585799,-0.11901417,0.2,1098.0,1094.0,8880.0,600.0,2630.0,698.0,13903.0,A3204
51.48641242,-0.11994200000000001,0.2,422.0,1018.0,11968.0,605.0,4308.0,701.0,18600.0,A3204
51.486956899999996,-0.11464781,0.7,226.5,374.0,6530.0,136.5,1916.5,327.0,9284.0,A3204
51.490165999999995,-0.10731302,0.7,327.0,325.0,5599.5,169.5,1955.5,258.0,8307.5,A3204
51.471355100000004,-0.16856673,0.5,526.0,927.5,7384.5,733.5,2160.0,366.5,11572.0,A3205
51.47274946,-0.16285199,0.2,600.5,833.5,6160.5,531.0,2168.5,254.5,9948.0,A3205
51.47389338,-0.15838536,1.1,420.5,773.5,6131.5,395.5,1738.0,268.5,9307.0,A3205
51.48437615,-0.12531163,0.2,680.0,2061.0,25472.0,1659.0,7692.0,982.0,37867.0,A3205
51.484446000000005,-0.12922639,1.8,862.5,962.0,8379.5,484.5,2529.5,567.0,12923.5,A3205
51.41958606,-0.51365222,2.6,96.5,48.0,6563.0,50.0,892.5,46.5,7600.0,A320
51.50391429,-0.12345801,0.6,2587.0,721.0,3226.5,196.5,1184.0,257.5,5585.5,A3211
51.50930709,-0.08490354,0.6,1892.5,1188.0,7475.5,467.0,3549.0,1100.0,13778.0,A3211
51.50961595,-0.07575401,0.3,1733.0,1518.0,10849.5,707.0,3811.5,1619.5,18505.5,A3211
51.50981239,-0.08776456,0.1,2267.0,1345.5,9225.0,573.0,3478.0,1095.5,15716.5,A3211
51.5103985,-0.09062227,0.4,1640.0,2165.5,14962.0,649.5,3574.0,1774.0,23124.0,A3211
51.51086124,-0.11366108,1.0,2864.5,1763.0,9715.5,486.0,2942.5,529.5,15436.5,A3211
51.51104965,-0.10860931,0.5,4904.0,1818.0,11474.5,464.5,3632.0,703.0,18091.5,A3211
51.51105812,-0.10356497,0.1,2236.5,1203.0,8874.0,466.5,2748.0,713.0,14004.5,A3211
51.51125778,-0.09923323,0.7,0.5,1521.0,8967.0,426.0,3381.5,937.5,15232.5,A3211
51.51139895,-0.10239789,0.3,145.5,470.5,3045.0,30.5,733.0,162.0,4441.5,A3211
51.48449786,-0.15795816,1.2,1859.0,959.5,9372.5,113.5,3538.0,560.0,14543.5,A3212
51.48633468,-0.13195777,1.6,3610.0,1879.0,10838.0,164.5,3036.0,763.0,16680.5,A3212
51.49136522,-0.12599008,0.8,3805.0,1413.0,5483.0,347.0,1748.5,424.5,9415.5,A3212
51.49727775,-0.12570436,0.7,2928.5,1013.0,4462.5,488.0,1561.0,240.5,7764.5,A3212
51.50395804,-0.12619395,0.8,1269.0,629.0,4744.5,1873.0,1620.5,230.0,9096.5,A3212
51.49067288,-0.13898291,1.3,132.5,109.5,2997.0,206.0,734.0,128.5,4175.0,A3213
51.49496628,-0.14889243,0.4,503.0,348.0,8694.0,69.0,977.0,249.0,10337.0,A3213
51.49173104,-0.14902348,0.9,281.0,169.0,3655.0,1343.0,618.0,120.0,5905.0,A3214
51.49528027,-0.14599844,0.3,444.5,715.0,9039.0,1835.5,1633.5,347.0,13570.0,A3214
51.49705485,-0.14448574,0.2,705.0,476.0,7205.0,2138.0,726.0,167.0,10712.0,A3214
51.49883625,-0.14340487,0.3,633.5,292.5,5329.0,218.5,606.5,177.5,6623.5,A3214
51.50117072,-0.12846952,0.3,1244.0,1048.5,9916.5,18.0,813.0,105.0,11901.0,A3214
51.4683699,-0.15025702,1.3,1104.5,360.0,3330.5,456.5,838.0,107.5,5092.0,A3216
51.48274426,-0.14938739,1.1,1455.5,1024.5,7926.0,626.5,2763.0,748.0,13088.0,A3216
51.48546713,-0.14983888,0.2,1455.5,1024.5,7926.0,626.5,2763.0,748.0,13088.0,A3216
51.48866961,-0.15447705,0.6,365.0,447.5,3773.5,411.5,964.5,162.5,5760.0,A3216
51.490961600000006,-0.15726549,0.4,588.5,493.5,5404.0,679.5,1383.5,238.5,8199.0,A3216
51.49547762,-0.15852401,1.1,481.5,392.5,3733.0,605.0,826.5,173.0,5730.5,A3216
51.49310486,-0.15631472,0.3,842.5,794.5,7342.5,119.5,891.0,122.5,9270.0,A3217
51.49538478,-0.15262114,0.5,842.5,794.5,7342.5,119.5,891.0,122.5,9270.0,A3217
51.49766232,-0.1487832,0.3,427.5,360.0,6634.5,69.0,1215.0,118.0,8397.0,A3217
51.49822313,-0.14443829,0.2,1551.0,1375.0,24218.0,3267.0,5222.0,1348.0,35431.0,A3217
51.46857574,-0.1633508,0.9,671.5,517.0,6265.0,46.0,1196.0,159.5,8183.5,A3220
51.47265814,-0.16563471,0.1,608.5,396.5,5678.5,204.0,1713.5,93.0,8086.0,A3220
51.47398816,-0.16442939,0.2,358.0,390.0,4525.0,1.0,1069.0,151.0,6136.0,A3220
51.47401293,-0.16601235,0.2,606.0,397.0,5285.5,206.5,1428.5,124.5,7441.5,A3220
51.47490486,-0.16554458,0.3,649.0,475.0,7265.0,416.0,1577.0,318.0,10051.0,A3220
51.10642386,-0.74295453,0.1,3.0,22.0,3714.0,13.0,715.0,106.0,4570.0,A333
51.11052099,-0.73845776,1.0,6.0,32.5,5020.0,22.5,1159.5,150.5,6385.0,A333
52.45388035,-1.86604603,1.8,88.0,42.0,4895.5,240.0,602.5,103.0,5882.5,A34
52.50785635,-1.90330519,2.7,72.5,111.0,23926.0,476.5,2628.0,508.5,27649.5,A34
52.51830971,-1.90099809,0.5,51.0,25.0,9363.0,414.0,1433.0,236.0,11471.0,A34
52.51864091,-1.89930259,0.2,42.0,21.0,9690.0,318.0,1191.0,186.0,11406.0,A34
50.86720145,-2.76403787,0.7,2.0,12.0,1224.0,7.5,306.5,54.0,1604.0,A356
50.36965579,-4.16685916,3.0,186.5,139.0,6058.0,151.0,936.0,97.5,7381.0,A374
50.37063473,-4.25072127,11.7,18.0,114.0,2856.5,48.0,554.0,84.0,3656.5,A374
50.37478482,-4.19550324,0.6,41.0,183.0,2882.0,39.0,470.5,30.0,3605.0,A374
50.37604162,-4.1956316,0.6,52.0,28.0,1801.0,0.0,258.0,10.0,2098.0,A374
50.37681401,-4.20234822,0.6,83.0,370.0,5822.0,79.0,951.0,61.0,7282.0,A374
52.50976595,-1.86170678,0.8,0.0,470.0,112080.0,795.0,16812.0,6961.0,137118.0,A38(M)
52.51005797,-1.85777185,0.3,0.0,77.0,19684.0,371.0,2411.0,182.0,22724.0,A38(M)
50.42493211,-4.24664986,12.0,10.0,64.0,5334.0,24.5,993.5,234.0,6649.5,A388
52.49076315,-1.88920399,0.3,0.0,394.0,52522.0,669.0,6925.0,1497.0,62008.0,A38M
52.498851,-1.88594302,1.5,0.0,136.5,35178.5,322.5,5341.5,2471.5,43452.0,A38M
52.50729176,-1.8761973,1.5,0.0,188.0,44831.5,318.5,6725.0,2784.5,54847.0,A38M
52.50870948,-1.85777619,0.5,0.0,209.0,24276.0,145.0,5720.0,2190.0,32540.0,A38M
50.40808985,-4.20317914,1.1,2.0,607.0,34135.0,63.0,6627.0,1772.0,43203.0,A38
50.410489,-4.18279709,3.3,1.0,300.5,16898.0,31.5,3280.5,877.5,21388.0,A38
50.41910329,-4.23266223,2.4,2.0,190.5,11631.5,26.5,2892.5,827.5,15569.5,A38
50.41969747,-4.26102908,9.7,1.5,138.0,9096.5,31.5,2160.5,565.0,11991.0,A38
52.44224572,-1.94183084,1.2,133.0,95.5,13586.5,252.5,1357.5,146.5,15438.5,A38
52.44728114,-1.92734646,2.4,66.5,101.5,12162.0,193.0,1477.0,204.0,14138.0,A38
52.45392311,-1.91166367,0.5,121.0,132.5,12566.5,177.5,1671.0,272.0,14820.0,A38
52.462591,-1.9040811999999998,1.5,99.0,63.5,10802.5,156.5,1345.0,245.5,12614.0,A38
52.47355657,-1.89952303,0.9,2.0,173.0,20773.0,40.0,2897.5,579.5,24463.0,A38
52.47684057,-1.90272519,0.7,3.0,140.5,21349.0,37.0,3069.0,603.5,25199.5,A38
52.48333085,-1.90215136,1.0,3.0,140.5,21349.0,37.0,3069.0,603.5,25199.5,A38
52.48599605,-1.89647591,0.8,1.0,206.0,27299.5,38.0,3952.0,878.0,32373.5,A38
52.48806781,-1.89097796,0.8,66.5,246.5,32826.5,418.0,4328.5,935.5,38755.0,A38
52.49129352,-1.88917321,0.3,136.0,99.0,13131.0,167.0,1731.0,374.0,15502.0,A38
52.50771429999999,-1.85262272,1.4,49.5,130.5,15172.5,90.0,3575.5,1369.0,20337.5,A38
52.50861905,-1.85733448,0.3,102.0,52.0,6069.0,36.0,1430.0,548.0,8135.0,A38
51.10258277,-0.75038588,0.9,0.0,214.0,15362.5,110.0,3534.0,909.5,20130.5,A3
51.10541175,-0.74416754,0.4,0.0,16.0,2327.0,5.0,517.0,60.0,2925.0,A3
51.10561826,-0.74497613,0.4,0.0,13.0,2450.0,9.0,528.0,61.0,3060.0,A3
51.105956299999995,-0.74379569,0.7,0.0,149.5,16850.5,40.5,2809.0,879.5,20729.0,A3
51.10666007,-0.74150541,0.3,0.0,58.0,4190.0,27.0,822.0,101.0,5199.0,A3
51.10712301,-0.74190709,0.3,0.0,42.0,4354.0,17.0,742.0,107.0,5262.0,A3
51.15195542,-0.69313242,10.0,5.0,204.5,18856.0,35.5,3462.0,917.5,23476.0,A3
51.47949801,-0.11495543,1.3,3221.0,1220.5,8053.0,403.0,2125.5,396.5,12198.5,A3
51.48241728,-0.11195458,0.1,7091.0,2675.0,12366.0,1455.0,4416.0,1040.0,21952.0,A3
51.48392182,-0.11045215,0.2,5909.5,2229.5,10305.5,1212.5,3679.5,866.5,18293.5,A3
51.48569593,-0.10893847,0.9,2035.5,986.5,7357.0,546.0,2697.0,248.5,11834.5,A3
51.49188654,-0.10248800000000001,0.3,2241.5,1462.0,10738.5,713.0,4082.0,599.0,17594.5,A3
51.49455453,-0.10064846,0.2,3584.5,1772.0,9758.0,2188.5,4299.0,636.0,18653.0,A3
51.49616044,-0.09986136,0.2,1398.5,935.0,2843.5,1382.5,1221.0,180.0,6562.5,A3
51.49811414,-0.09833938,0.3,1481.0,626.0,2828.0,1052.5,986.0,202.5,5694.5,A3
51.49986471,-0.09538493,0.4,1711.5,843.5,3616.5,642.0,1517.0,258.0,6876.5,A3
51.50340078,-0.09163524,0.5,2347.0,693.0,3953.0,999.5,1080.0,123.0,6848.5,A3
51.50507773,-0.08969193,0.1,3904.5,1507.5,7278.5,1437.0,2296.0,431.5,12949.0,A3
51.50578257,-0.08879787,0.1,3612.0,1266.0,6610.0,1097.0,1898.0,207.5,11078.5,A3
51.50702894,-0.08802521,0.2,3841.5,972.0,4907.5,1941.0,1664.0,168.5,9653.0,A3
51.50908643,-0.08736263,0.3,3841.5,972.0,4907.5,1941.0,1664.0,168.5,9653.0,A3
51.51005614,-0.08616913,0.1,147.0,74.5,493.5,66.0,265.0,42.0,941.0,A3
51.5103336,-0.08774274,0.1,97.5,147.0,414.0,189.5,140.0,77.0,966.5,A3
51.51051486,-0.08672636,0.1,3841.5,972.0,4907.5,1941.0,1664.0,168.5,9653.0,A3
51.50690061,-0.12463222,0.4,1099.5,830.5,4499.0,205.0,1502.5,183.5,7220.0,A400
51.51001358,-0.12810715,0.6,1253.5,432.5,2635.0,419.5,802.0,131.0,4420.0,A400
51.515159000000004,-0.13001488,0.4,1156.0,506.0,3346.0,1471.0,1384.0,206.0,6913.0,A400
51.51802068,-0.12777887,1.2,1009.5,480.0,4687.5,618.0,1177.5,133.0,7095.5,A400
51.51835019,-0.13208946,0.5,2292.0,1406.0,8562.0,1011.0,2412.0,553.0,13943.0,A400
51.52209659,-0.13582817,0.7,2772.0,881.0,7236.0,914.0,2539.0,678.0,12248.0,A400
51.53113588,-0.138775,0.9,1141.0,873.5,11515.5,925.5,2129.0,561.5,16005.0,A400
51.53257375,-0.13871635,0.2,232.5,465.5,4866.0,445.5,1438.0,201.0,7416.0,A400
51.53357142,-0.1392524,0.3,348.0,319.5,3713.5,440.0,1120.5,156.0,5749.5,A400
51.53564293,-0.13945629999999998,0.3,1460.0,1334.0,13690.0,1419.0,3773.0,851.0,21068.0,A400
51.53649356,-0.13639354,0.9,1882.0,1279.0,9189.0,152.0,1944.0,654.0,13219.0,A400
51.53820259,-0.14209170000000002,0.2,974.0,828.0,8350.0,1161.0,2145.0,477.0,12960.0,A400
51.54018422,-0.14229941,0.4,570.0,468.0,4930.0,622.0,755.0,264.0,7039.0,A400
51.5410532,-0.14038931,0.3,1152.0,1032.0,11719.0,1500.0,2878.0,527.0,17656.0,A400
51.54377204,-0.14172064,0.3,1242.0,553.0,4804.0,591.0,1196.0,260.5,7405.0,A400
51.5491549,-0.14092437,1.4,1048.5,479.5,4578.5,544.5,1178.0,272.5,7052.5,A400
51.55819026,-0.13795922,0.7,893.5,346.5,5608.0,500.0,1187.5,295.0,7937.0,A400
51.56314944,-0.13313973,0.4,80.0,54.0,877.0,6.5,202.0,44.0,1184.0,A400
51.56408249,-0.13526574,0.3,682.0,409.5,4573.5,515.5,1121.0,290.5,6910.5,A400
51.51207249,-0.13146714,0.5,637.0,692.5,4076.0,555.0,1155.0,403.0,6881.5,A401
51.51423731,-0.127934,0.3,1653.5,789.5,4602.0,446.5,1487.5,260.5,7586.5,A401
51.51654853,-0.1262538,0.2,415.0,261.0,1837.0,10.5,506.0,55.0,2669.5,A401
51.51655543,-0.12668591,0.2,2000.0,619.0,5957.0,1159.0,1632.0,206.0,9573.0,A401
51.51915464,-0.12052539999999999,0.1,2864.0,499.5,4681.0,1310.0,705.0,170.5,7365.5,A401
51.52045642,-0.11758894,0.5,2209.0,703.0,5995.5,869.0,2162.5,145.5,9875.0,A401
51.52288004,-0.11172294,0.3,1402.5,297.5,2948.0,733.5,932.5,126.0,5037.5,A401
51.52368187,-0.11125731,0.2,1306.5,391.0,2782.0,525.5,929.0,105.5,4733.0,A401
51.5306054,-0.10563626,0.9,1334.0,584.5,2902.5,625.5,851.5,257.5,5222.0,A401
51.52081836,-0.41594811,4.3,172.0,156.5,12345.0,402.0,1552.5,196.0,14651.5,A4020
52.45162231,-1.9125217,0.4,17.0,12.0,1214.0,20.0,245.0,39.0,1531.0,A4029
52.44717415,-1.94585578,2.9,80.0,45.5,9458.5,101.0,1094.0,132.0,10831.0,A4040
52.48540697,-1.9425252,2.4,26.5,28.0,4334.0,131.0,420.0,26.0,4938.5,A4040
52.48989972,-1.93810115,2.1,36.5,13.0,5648.5,97.5,851.5,108.0,6718.5,A4040
52.507672,-1.9405368000000003,1.1,21.0,10.0,3874.5,113.0,491.0,36.5,4525.5,A4040
52.51326769,-1.92775381,2.7,37.5,22.0,5419.5,120.5,829.0,150.0,6541.0,A4040
52.51339437,-1.88354782,4.9,84.5,35.5,6690.5,182.0,897.0,293.0,8098.5,A4040
52.51504499999999,-1.9426341,1.5,26.0,24.0,8145.0,68.5,1188.5,129.5,9555.5,A4040
51.57801373,-2.9828449,1.5,41.0,61.0,7244.0,32.5,1108.0,260.0,8705.5,A4042
51.58743899,-2.99328223,0.8,78.0,127.5,14451.5,1053.0,1967.5,248.5,17848.0,A4042
51.60009841,-2.99761564,1.8,1.0,103.0,15049.5,112.0,1898.0,341.5,17503.5,A4042
51.60465452,-2.99049565,0.5,1.0,92.5,16248.5,90.5,2358.0,824.0,19613.0,A4042
51.61361395,-2.99430136,2.0,4.5,207.5,19449.5,130.0,2798.0,656.0,23241.0,A4042
51.62194949,-3.00271738,0.4,4.5,207.5,19449.5,130.0,2798.0,656.0,23241.0,A4042
51.62213962,-3.00676626,0.5,1.5,83.0,12972.5,19.0,1805.5,569.0,15449.5,A4042
51.64951826,-3.00159123,7.2,2.5,116.0,13534.0,26.5,2037.0,544.5,16259.0,A4042
51.59738669,-2.9992887,1.3,103.5,77.5,10602.0,270.5,1577.5,162.0,12689.0,A4051
51.60467176,-3.00853128,2.5,39.0,93.5,16049.0,231.5,2405.5,404.5,19184.0,A4051
51.62138754,-3.01057755,0.1,39.0,93.5,16049.0,231.5,2405.5,404.5,19184.0,A4051
51.62496957,-3.01435539,1.6,13.5,101.5,11554.5,51.5,1913.0,338.5,13958.0,A4051
51.64931999,-3.02456865,5.4,38.5,68.5,11143.5,110.5,1542.5,193.5,13058.0,A4051
51.57221335,-3.04029338,1.2,52.5,93.0,11364.5,38.5,1774.5,765.0,14035.5,A4072
51.49080576,-0.45804119,1.8,45.0,17.0,4293.5,148.0,668.5,103.5,5231.0,A408
51.49740965,-0.45421673,0.6,34.0,54.0,6268.5,324.5,994.5,275.5,7917.0,A408
51.51842793,-0.45927055,7.8,49.5,47.0,7686.0,95.0,1103.5,167.0,9097.5,A408
51.51361513,-0.15678381,0.3,641.5,142.5,2133.5,2002.5,323.5,111.0,4713.0,A40
51.51385076,-0.15461247,0.2,646.0,165.0,3504.5,1925.5,290.5,119.0,6004.5,A40
51.51422068,-0.14955320000000003,0.8,884.5,94.0,2820.0,1755.0,124.5,20.0,4813.5,A40
51.51543659,-0.14114455,0.1,2362.0,342.0,3928.5,892.0,382.0,116.0,5660.5,A40
51.515883,-0.12858719,0.2,441.0,1472.0,4851.0,57.0,1856.0,232.0,8469.0,A40
51.51596575,-0.10119919,0.7,2219.5,611.0,9822.5,607.0,1771.0,242.5,13054.0,A40
51.5160595,-0.13506576,0.7,2362.0,342.0,3928.5,892.0,382.0,116.0,5660.5,A40
51.516494,-0.12970077,0.1,0.0,2208.0,7277.0,86.0,2784.0,349.0,12703.0,A40
51.51653483,-0.09858116,0.3,915.0,905.0,7233.0,499.0,1293.0,405.0,10335.0,A40
51.51674995,-0.12366557,0.4,2621.0,2873.0,8777.0,273.0,3085.0,335.0,15344.0,A40
51.516785999999996,-0.1276854,0.1,4354.0,285.0,1739.0,2049.0,461.0,139.0,4674.0,A40
51.51700016,-0.12637939,0.1,2532.0,963.0,7580.0,1462.0,2251.0,421.0,12677.0,A40
51.51754166,-0.12088007,0.1,1131.0,894.0,12601.0,826.0,2989.0,583.0,17894.0,A40
51.51761537,-0.1198681,0.1,933.0,738.0,10402.0,682.0,2467.0,482.0,14772.0,A40
51.517825099999996,-0.12173322,0.1,327.0,307.0,1701.0,10.0,444.0,89.0,2550.0,A40
51.51789104,-0.10904658,0.3,2255.5,651.5,9520.0,1069.5,2179.5,252.0,13672.0,A40
51.51794264,-0.12345801,0.3,2532.0,963.0,7580.0,1462.0,2251.0,421.0,12677.0,A40
51.51823022,-0.11335663,0.5,1821.0,634.5,5902.5,615.0,1011.5,324.5,8488.0,A40
51.5182352,-0.11926602,0.2,1607.0,1001.0,9220.0,923.0,2657.0,367.0,14169.0,A40
51.51872377,-0.12169624,0.1,962.0,761.0,10723.0,703.0,2544.0,497.0,15228.0,A40
51.51428877,-0.15387415,0.2,452.0,555.0,6682.0,1153.0,912.0,327.0,9629.0,A41
51.51432728,-0.15632269,0.2,265.0,581.0,9861.0,1479.0,2708.0,318.0,14946.0,A41
51.51550236,-0.15670763,0.1,265.0,581.0,9861.0,1479.0,2708.0,318.0,14946.0,A41
51.51610199,-0.15480974,0.1,452.0,555.0,6682.0,1153.0,912.0,327.0,9629.0,A41
51.51612011,-0.15596204,0.2,566.0,292.0,4058.0,12.0,466.0,98.0,4926.0,A41
51.51972614,-0.15653709,0.5,452.0,555.0,6682.0,1153.0,912.0,327.0,9629.0,A41
51.51976008,-0.15869783,0.5,265.0,581.0,9861.0,1479.0,2708.0,318.0,14946.0,A41
51.52073732,-0.15793769,0.2,33.0,92.0,965.0,17.0,423.0,85.0,1582.0,A41
51.52120927,-0.1593601,0.1,265.0,581.0,9861.0,1479.0,2708.0,318.0,14946.0,A41
51.52153482,-0.15718478,0.1,452.0,555.0,6682.0,1153.0,912.0,327.0,9629.0,A41
51.52244255,-0.15772473,0.5,503.0,734.0,10298.0,1277.0,1389.0,417.0,14115.0,A41
51.52247872,-0.16002966,0.5,188.0,500.0,10179.0,1111.0,1657.0,369.0,13816.0,A41
51.527498200000004,-0.16472892,0.7,133.0,415.0,9817.5,785.0,1849.0,171.5,13038.0,A41
51.53020943,-0.16846932,0.1,603.0,634.5,14183.5,764.0,3211.0,538.5,19331.0,A41
52.45296746,-1.85427672,2.7,79.0,71.0,10608.0,117.5,1472.0,228.0,12496.0,A41
52.45811038,-1.8703011000000003,0.2,77.5,49.0,9113.0,305.5,1488.0,225.0,11181.0,A41
52.4628809,-1.87573291,1.3,71.5,33.0,8402.5,368.5,1480.5,181.0,10464.5,A41
52.50194041,-1.92777231,2.3,71.0,28.0,5985.5,129.0,756.5,141.5,7041.0,A41
52.50428436,-1.93955426,0.4,53.0,20.0,5272.0,218.0,834.5,153.0,6498.0,A41
52.5051858,-1.94456208,1.2,38.5,15.0,5161.0,112.0,1002.0,108.0,6397.5,A41
53.35774185,-2.99311887,3.2,5.5,187.5,8393.5,31.5,1190.5,277.0,10080.0,A41
53.38452651,-3.01479122,1.4,45.5,159.5,11343.5,90.0,1896.0,276.5,13766.0,A41
53.3906365,-3.01508696,0.9,0.0,493.0,31218.0,879.0,4145.0,51.0,36787.0,A41
53.39082519,-3.01403884,0.6,47.5,95.0,5008.0,19.0,987.0,206.0,6314.0,A41
53.39353219,-3.01282496,0.3,40.5,86.5,5042.0,25.0,938.5,209.0,6301.0,A41
53.39630608,-3.01431956,0.9,0.0,493.0,31218.0,879.0,4145.0,51.0,36787.0,A41
53.40611941,-2.99108663,1.2,0.0,493.0,31218.0,879.0,4145.0,51.0,36787.0,A41
